"date","adeno_A_0_9","adeno_A_10_19","adeno_A_20_29","adeno_A_30_39","adeno_A_40_49","adeno_A_50_59","adeno_A_60_69","adeno_A_70_79","adeno_A_80_89","adeno_A_90_99","adeno_B_0_9","adeno_B_10_19","adeno_B_20_29","adeno_B_30_39","adeno_B_40_49","adeno_B_50_59","adeno_B_60_69","adeno_B_70_79","adeno_B_80_89","adeno_B_90_99","rna_A_0_9","rna_A_10_19","rna_A_20_29","rna_A_30_39","rna_A_40_49","rna_A_50_59","rna_A_60_69","rna_A_70_79","rna_A_80_89","rna_A_90_99","rna_B_0_9","rna_B_10_19","rna_B_20_29","rna_B_30_39","rna_B_40_49","rna_B_50_59","rna_B_60_69","rna_B_70_79","rna_B_80_89","rna_B_90_99","rna_E_0_9","rna_E_10_19","rna_E_20_29","rna_E_30_39","rna_E_40_49","rna_E_50_59","rna_E_60_69","rna_E_70_79","rna_E_80_89","rna_E_90_99","rna_F_0_9","rna_F_10_19","rna_F_20_29","rna_F_30_39","rna_F_40_49","rna_F_50_59","rna_F_60_69","rna_F_70_79","rna_F_80_89","rna_F_90_99","rna_G_0_9","rna_G_10_19","rna_G_20_29","rna_G_30_39","rna_G_40_49","rna_G_50_59","rna_G_60_69","rna_G_70_79","rna_G_80_89","rna_G_90_99"
2022-12-07,0,0,0,0.150971561134007,0.0990284388659932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,7,6.74052668653993,4.82113204706815,1.63296065974316,1.08501533638755,1.25902716126849,0.46133810899272,0,0,24.75,7.25,5.09400023480863,3.41571537653145,1.731316710912,1.13267546153897,0.534024594410422,0.41107503876997,0.181192583028574,0,0,6.15,5.66185295042435,4.30922284650333,3.17417341248802,2.99520563925142,1.9059394205416,0.936174631156974,0.636813382850517,0.180617716783773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,0,0,0,0.150971561134007,0.0990284388659932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,7,6.74052668653993,4.82113204706815,1.63296065974316,1.08501533638755,1.25902716126849,0.46133810899272,0,0,24.75,7.25,5.09400023480863,3.41571537653145,1.731316710912,1.13267546153897,0.534024594410422,0.41107503876997,0.181192583028574,0,0,6.15,5.66185295042435,4.30922284650333,3.17417341248802,2.99520563925142,1.9059394205416,0.936174631156974,0.636813382850517,0.180617716783773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-07,0,0,0,0.150971561134007,0.0990284388659932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,7,6.74052668653993,4.82113204706815,1.63296065974316,1.08501533638755,1.25902716126849,0.46133810899272,0,0,24.75,7.25,5.09400023480863,3.41571537653145,1.731316710912,1.13267546153897,0.534024594410422,0.41107503876997,0.181192583028574,0,0,6.15,5.66185295042435,4.30922284650333,3.17417341248802,2.99520563925142,1.9059394205416,0.936174631156974,0.636813382850517,0.180617716783773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0.699052668653993,1.20677669815005,0.742377097646372,0.101793535549587,0,0.318807416971425,0.181192583028574,0,3.75,1,0.399684222884665,0.100315777115335,0.148206464450413,0.101793535549587,0.315464756402912,0.184535243597088,0,0,0,1.65,3.08507387700076,3.19541898324651,2.13659368379571,2.13625596948686,1.98233060952066,1.52510690277237,0.698911115785265,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0.699052668653993,1.20677669815005,0.742377097646372,0.101793535549587,0,0.318807416971425,0.181192583028574,0,3.75,1,0.399684222884665,0.100315777115335,0.148206464450413,0.101793535549587,0.315464756402912,0.184535243597088,0,0,0,1.65,3.08507387700076,3.19541898324651,2.13659368379571,2.13625596948686,1.98233060952066,1.52510690277237,0.698911115785265,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0.699052668653993,1.20677669815005,0.742377097646372,0.101793535549587,0,0.318807416971425,0.181192583028574,0,3.75,1,0.399684222884665,0.100315777115335,0.148206464450413,0.101793535549587,0.315464756402912,0.184535243597088,0,0,0,1.65,3.08507387700076,3.19541898324651,2.13659368379571,2.13625596948686,1.98233060952066,1.52510690277237,0.698911115785265,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0.5,0.699052668653993,1.20677669815005,0.742377097646372,0.101793535549587,0,0.318807416971425,0.181192583028574,0,3.75,1,0.399684222884665,0.100315777115335,0.148206464450413,0.101793535549587,0.315464756402912,0.184535243597088,0,0,0,1.65,3.08507387700076,3.19541898324651,2.13659368379571,2.13625596948686,1.98233060952066,1.52510690277237,0.698911115785265,0.0903088583918862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-09,0,0,0,0,0,0.155926945947759,0.0940730540522413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.79936844576933,0.351603115364677,0.247234903316407,0.101793535549587,0.157732378201456,0.0922676217985438,0,0,2.5,0.75,1.34873689153866,0.854177791863363,0.445291781048393,0.257720481497345,0.409537810455152,0.184535243597088,0,0,0,4.05,3.68412654565476,4.13044687135534,3.08605639905436,2.31560036232805,1.3962458100536,0.961377362102451,0.74552893266766,0.180617716783773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-09,0,0,0,0,0,0.155926945947759,0.0940730540522413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.79936844576933,0.351603115364677,0.247234903316407,0.101793535549587,0.157732378201456,0.0922676217985438,0,0,2.5,0.75,1.34873689153866,0.854177791863363,0.445291781048393,0.257720481497345,0.409537810455152,0.184535243597088,0,0,0,4.05,3.68412654565476,4.13044687135534,3.08605639905436,2.31560036232805,1.3962458100536,0.961377362102451,0.74552893266766,0.180617716783773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-12-09,0,0,0,0,0,0.155926945947759,0.0940730540522413,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.79936844576933,0.351603115364677,0.247234903316407,0.101793535549587,0.157732378201456,0.0922676217985438,0,0,2.5,0.75,1.34873689153866,0.854177791863363,0.445291781048393,0.257720481497345,0.409537810455152,0.184535243597088,0,0,0,4.05,3.68412654565476,4.13044687135534,3.08605639905436,2.31560036232805,1.3962458100536,0.961377362102451,0.74552893266766,0.180617716783773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
